Employee ID,First Name,Last Name,Gender,Region,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary (£),Birth Date,Termination Date,Adjusted Salary (£)
E11074,Dawn,Davies,Female,London,Harrow,2019-04-19,Marketing,Content Writer,Bachelor's,Satisfactory,No,37564,1978-05-21,,37564.0
E11075,Albert,Begum,Female,South East,Southampton,2021-06-10,Operations,Operations Manager,Master's,Needs Improvement,No,58871,1964-10-09,,61814.55
E11076,Sally,Wilson,Male,Midlands,Leicester,2023-06-13,Finance,Finance Manager,Master's,Good,No,68876,2000-01-15,,73766.19600000001
E11077,Ashley,Fletcher,Male,North West,Liverpool,2015-09-22,Finance,Accountant,Bachelor's,Good,No,46736,2001-11-01,,47670.72
E11078,Caroline,Bell,Female,North West,Preston,2024-02-25,Customer Service,Customer Service Advisor,Diploma,Satisfactory,No,30021,1986-03-16,,30021.0
E11079,Abdul,Smith,Male,North West,Manchester,2024-02-08,Sales,Sales Manager,Bachelor's,Excellent,No,58621,1983-12-14,,59793.42
E11080,Laura,Begum,Male,Midlands,Leicester,2024-03-01,Customer Service,Customer Service Advisor,Diploma,Excellent,No,31089,1967-12-31,,31710.78
E11081,Edward,Duffy,Male,London,Croydon,2022-10-31,Customer Service,Call Centre Agent,A-Level,Excellent,Yes,24497,1981-09-27,,24986.94
E11082,Scott,Parker,Male,London,Croydon,2017-07-16,Sales,Sales Executive,Bachelor's,Good,Yes,41691,1981-12-29,,42524.82
E11083,Rhys,Owen,Female,Scotland,Glasgow,2024-05-28,Sales,Sales Executive,Bachelor's,Satisfactory,No,44283,1986-09-19,,44283.0
E11084,Francesca,Burns,Male,North West,Manchester,2020-12-30,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,51203,1996-01-30,,52227.06
E11085,Kelly,Walker,Female,Midlands,Nottingham,2024-01-25,Operations,Logistics Coordinator,Diploma,Excellent,Yes,41442,1982-11-13,,41442.0
E11086,James,Clarke,Male,Midlands,Birmingham,2021-01-03,IT,Software Engineer,Bachelor's,Excellent,No,59457,1999-12-23,,60646.14
E11087,Guy,Smart,Female,South East,Brighton,2019-08-20,Customer Service,Call Centre Agent,A-Level,Good,Yes,29701,1972-05-08,,29701.0
E11088,Norman,Moss,Female,London,London,2019-12-07,Finance,Auditor,Bachelor's,Good,No,42401,1965-03-16,2021-10-26,42401.0
E11089,Norman,Sutton,Male,North West,Liverpool,2024-04-22,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,54901,1998-01-05,,55999.020000000004
E11090,Terence,Williams,Female,South East,Reading,2019-11-25,Sales,Sales Manager,Bachelor's,Excellent,Yes,56273,1999-03-31,,56273.0
E11091,Danny,Stevens,Female,South East,Brighton,2022-04-04,HR,Recruitment Consultant,Bachelor's,Satisfactory,No,29628,2000-06-14,,29628.0
E11092,Conor,Rahman,Male,South East,Reading,2016-04-07,IT,Data Analyst,Bachelor's,Good,No,47461,1987-03-16,,48410.22
E11093,Julie,Thomas,Female,Midlands,Birmingham,2017-11-05,IT,Software Engineer,Bachelor's,Excellent,No,67889,1999-06-23,,67889.0
E11094,Karen,Hale,Female,London,London,2019-05-29,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,No,54522,1985-10-03,,54522.0
E11095,William,Read,Male,Midlands,Nottingham,2021-12-01,Sales,Sales Executive,Bachelor's,Good,No,32096,1986-02-10,,32737.920000000002
E11096,Brian,Shaw,Female,Midlands,Leicester,2017-02-12,Customer Service,Customer Service Manager,Bachelor's,Good,No,39989,1997-08-28,,39989.0
E11097,Michelle,Collins,Male,North West,Liverpool,2020-11-03,Sales,Sales Executive,Bachelor's,Excellent,No,48504,2002-09-04,,49474.08
E11098,Rachael,Price,Male,London,Harrow,2023-05-23,Finance,Auditor,Bachelor's,Good,Yes,47388,1998-07-30,,48335.76
E11099,Catherine,Harper,Male,South East,Reading,2016-02-12,IT,Software Engineer,Bachelor's,Good,No,49887,1984-11-02,,50884.74
E11100,Natasha,Dickinson,Female,South East,Southampton,2019-11-20,Sales,Sales Executive,Bachelor's,Satisfactory,Yes,46621,1996-11-11,,46621.0
E11101,Lynne,Reed,Male,Midlands,Leicester,2024-08-01,Operations,Supply Chain Analyst,Bachelor's,Excellent,Yes,43427,1985-04-03,,44295.54
E11102,Alan,Berry,Male,London,Harrow,2020-06-03,Operations,Operations Manager,Master's,Needs Improvement,No,62614,1988-04-01,,67059.594
E11103,Carol,Price,Male,London,Harrow,2017-07-17,IT,Software Engineer,Bachelor's,Good,No,55877,1969-12-29,,56994.54
E11104,Christian,Price,Female,South East,Southampton,2020-07-17,Operations,Supply Chain Analyst,Bachelor's,Needs Improvement,Yes,38258,1983-10-03,,38258.0
E11105,Phillip,Watson,Male,North West,Preston,2021-08-02,Sales,Sales Executive,Bachelor's,Good,Yes,36928,1984-08-15,,37666.56
E11106,June,Howells,Male,North West,Manchester,2022-12-03,HR,HR Manager,Master's,Needs Improvement,Yes,54435,1973-06-24,,58299.88500000001
E11107,Natasha,Middleton,Female,London,London,2019-09-26,IT,Software Engineer,Bachelor's,Good,Yes,47025,1991-11-23,2025-11-05,47025.0
E11108,Joseph,Cox,Female,London,Croydon,2021-03-22,Operations,Operations Manager,Master's,Good,No,70454,1972-10-18,,73976.7
E11109,Irene,Smart,Male,Midlands,Birmingham,2019-01-12,HR,HR Officer,Bachelor's,Satisfactory,No,33101,1965-01-29,,33763.020000000004
E11110,Michael,Williams,Male,North West,Liverpool,2020-09-15,Operations,Operations Manager,Master's,Excellent,No,54130,1998-01-20,2023-08-21,57973.23
E11111,Oliver,Singh,Male,Scotland,Aberdeen,2021-01-29,HR,Recruitment Consultant,Bachelor's,Excellent,No,39228,1967-12-01,,40012.56
E11112,Jill,Ellis,Male,South East,Reading,2023-08-30,HR,Recruitment Consultant,Bachelor's,Good,No,32479,1967-08-13,,33128.58
E11113,Pauline,Owen,Male,North West,Liverpool,2022-02-22,Marketing,Content Writer,Bachelor's,Satisfactory,No,36411,1969-08-28,,37139.22
E11114,Holly,Williams,Male,South East,Reading,2019-12-05,Customer Service,Customer Service Manager,Bachelor's,Good,Yes,38420,1972-06-04,,39188.4
E11115,Clive,Baker,Female,London,Croydon,2023-06-10,Marketing,Marketing Manager,Master's,Excellent,Yes,54532,1982-08-29,,57258.600000000006
E11116,Susan,Williamson,Male,South East,Southampton,2020-04-28,IT,Data Analyst,Bachelor's,Good,No,52665,1964-11-17,,53718.3
E11117,Gavin,Reed,Male,South East,Reading,2020-10-05,HR,HR Officer,Bachelor's,Good,No,33666,1971-08-21,,34339.32
E11118,Holly,Pritchard,Male,Midlands,Leicester,2021-06-24,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,Yes,35907,1987-09-10,,36625.14
E11119,Steven,Clark,Female,South East,Southampton,2015-04-12,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,53529,1994-11-22,,53529.0
E11120,Alexander,Roberts,Male,Scotland,Glasgow,2019-08-08,Sales,Business Development Executive,Diploma,Good,No,34712,1997-01-03,,35406.24
E11121,Kathleen,James,Male,Midlands,Leicester,2016-08-15,IT,Data Analyst,Bachelor's,Excellent,No,47906,1970-05-10,,48864.12
E11122,Susan,John,Male,Scotland,Aberdeen,2022-11-20,Customer Service,Call Centre Agent,A-Level,Good,No,25471,1982-09-29,2025-09-03,25980.420000000002
E11123,Lisa,Khan,Female,Midlands,Birmingham,2022-11-23,Sales,Sales Executive,Bachelor's,Satisfactory,No,42111,1987-05-02,,42111.0
E11124,Marcus,Jones,Male,South East,Brighton,2019-07-18,Marketing,Marketing Manager,Master's,Satisfactory,No,49728,1974-06-23,,53258.688
E11125,Lewis,Knight,Female,Midlands,Leicester,2019-04-10,Sales,Business Development Executive,Diploma,Excellent,No,32607,1984-06-06,2022-11-25,32607.0
E11126,Chelsea,Wright,Female,Midlands,Nottingham,2019-05-30,Operations,Logistics Coordinator,Diploma,Satisfactory,Yes,38413,1974-09-09,,38413.0
E11127,Leah,Watson,Male,Scotland,Edinburgh,2023-01-18,Sales,Business Development Executive,Diploma,Excellent,No,44118,1985-12-18,,45000.36
E11128,Sally,Lord,Male,South East,Southampton,2023-01-05,Operations,Supply Chain Analyst,Bachelor's,Good,No,45150,1983-11-04,2025-11-04,46053.0
E11129,Melissa,Jackson,Male,South East,Southampton,2021-01-20,Customer Service,Customer Service Manager,Bachelor's,Needs Improvement,No,43226,1999-10-05,,44090.520000000004
E11130,Grace,Wilkinson,Male,London,Croydon,2020-03-19,HR,HR Officer,Bachelor's,Good,No,39319,1974-06-11,2022-12-08,40105.38
E11131,Martin,Kaur,Male,North West,Manchester,2018-02-09,Finance,Auditor,Bachelor's,Needs Improvement,Yes,43583,1964-12-16,,44454.66
E11132,Max,Bryant,Female,Scotland,Edinburgh,2019-10-13,Operations,Operations Manager,Master's,Good,No,65451,1978-05-13,,68723.55
E11133,Brian,Reynolds,Male,Midlands,Birmingham,2019-08-29,Finance,Accountant,Bachelor's,Excellent,No,43456,1969-11-27,,44325.12
E11134,Joel,Hamilton,Male,South East,Southampton,2022-03-24,Operations,Supply Chain Analyst,Bachelor's,Good,No,50349,2000-03-08,,51355.98
E11135,Eric,Kaur,Male,North West,Liverpool,2019-08-26,HR,HR Officer,Bachelor's,Satisfactory,No,43758,1978-11-03,,44633.16
E11136,Kathleen,Hill,Male,Scotland,Aberdeen,2017-02-02,HR,HR Officer,Bachelor's,Good,No,34386,1971-04-04,,35073.72
E11137,Kerry,Parkin,Female,Midlands,Leicester,2018-03-15,Sales,Business Development Executive,Diploma,Satisfactory,Yes,28426,2002-06-07,,28426.0
E11138,Daniel,Moss,Female,North West,Liverpool,2021-02-05,Sales,Sales Executive,Bachelor's,Excellent,Yes,45863,2001-05-04,,45863.0
E11139,Danny,Williams,Female,London,Harrow,2018-07-19,Customer Service,Customer Service Advisor,Diploma,Excellent,No,34017,1979-05-03,,34017.0
E11140,Glenn,Read,Male,London,London,2022-11-12,Marketing,SEO Specialist,Bachelor's,Satisfactory,No,40406,1974-10-22,,41214.12
E11141,Jeffrey,George,Female,Midlands,Leicester,2021-02-12,Sales,Sales Manager,Bachelor's,Good,Yes,60833,2002-01-24,,60833.0
E11142,Lee,Gray,Male,London,London,2019-02-23,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,No,36794,1981-09-16,,37529.88
E11143,Paula,Donnelly,Female,Scotland,Edinburgh,2016-04-27,Marketing,Marketing Manager,Master's,Satisfactory,No,45662,1997-04-06,2024-09-27,47945.1
E11144,Irene,Stephenson,Male,Scotland,Glasgow,2022-08-09,IT,Software Engineer,Bachelor's,Good,No,48444,1994-04-22,,49412.88
E11145,Margaret,Watson,Male,Scotland,Edinburgh,2024-02-28,Customer Service,Customer Service Manager,Bachelor's,Satisfactory,No,41348,1973-02-24,,42174.96
E11146,Carol,Bird,Female,South East,Brighton,2023-05-27,Marketing,Content Writer,Bachelor's,Satisfactory,No,33516,1992-05-27,,33516.0
E11147,Jason,James,Male,Scotland,Edinburgh,2021-01-12,Operations,Logistics Coordinator,Diploma,Excellent,No,37922,1978-04-15,,38680.44
E11148,Carl,Evans,Male,North West,Manchester,2024-03-20,IT,Software Engineer,Bachelor's,Satisfactory,No,50591,1974-03-16,,51602.82
E11149,Suzanne,Woodward,Female,Scotland,Edinburgh,2015-01-11,Customer Service,Customer Service Manager,Bachelor's,Good,No,49474,1998-11-15,,49474.0
E11150,Graeme,Gray,Female,North West,Manchester,2022-11-26,Operations,Supply Chain Analyst,Bachelor's,Good,No,54025,1999-08-27,,54025.0
E11151,Pamela,Daly,Female,Scotland,Edinburgh,2022-06-12,Customer Service,Customer Service Manager,Bachelor's,Needs Improvement,No,48060,1974-11-05,,48060.0
E11152,Natasha,Ford,Female,London,Harrow,2017-02-22,IT,IT Support Technician,Diploma,Good,No,33821,1969-04-17,,33821.0
E11153,Jessica,Turner,Female,Midlands,Birmingham,2021-12-30,Sales,Sales Manager,Bachelor's,Good,Yes,55402,1990-08-27,,55402.0
E11154,Allan,Parkes,Male,Scotland,Glasgow,2016-11-22,IT,IT Support Technician,Diploma,Satisfactory,Yes,27225,1970-07-26,,27769.5
E11155,Alison,Williams,Female,South East,Brighton,2023-07-02,IT,IT Support Technician,Diploma,Excellent,No,29453,1977-05-23,,29453.0
E11156,Duncan,Murphy,Female,North West,Manchester,2022-03-04,Sales,Sales Executive,Bachelor's,Good,No,44720,1987-06-20,,44720.0
E11157,Emily,Adams,Female,Midlands,Birmingham,2015-09-20,Customer Service,Customer Service Manager,Bachelor's,Good,Yes,48989,1969-10-22,,48989.0
E11158,Gail,Hart,Female,North West,Preston,2023-03-06,Operations,Operations Manager,Master's,Excellent,No,70039,2000-09-02,,73540.95
E11159,Lesley,Clark,Female,South East,Brighton,2020-11-16,Finance,Finance Manager,Master's,Excellent,No,64136,1983-06-18,,67342.8
E11160,Tracy,Charlton,Female,South East,Brighton,2022-11-27,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,Yes,36251,1981-06-19,,36251.0
E11161,Joe,Knight,Male,South East,Southampton,2024-03-03,Finance,Finance Manager,Master's,Satisfactory,No,67683,2001-12-15,,72488.493
E11162,Helen,Murphy,Male,South East,Southampton,2019-11-11,Sales,Sales Executive,Bachelor's,Needs Improvement,Yes,33890,1986-08-25,,34567.8
E11163,Wayne,Chapman,Female,North West,Preston,2022-04-29,HR,HR Officer,Bachelor's,Satisfactory,No,41848,1997-03-01,,41848.0
E11164,Frances,Thompson,Male,North West,Liverpool,2023-08-13,HR,HR Officer,Bachelor's,Good,No,37544,1984-04-23,2025-01-10,38294.88
E11165,Cameron,Singh,Female,South East,Reading,2024-12-17,Sales,Sales Manager,Bachelor's,Good,Yes,47533,1991-12-15,2025-10-19,47533.0
E11166,Ricky,Woods,Female,Midlands,Birmingham,2017-06-16,Finance,Accountant,Bachelor's,Needs Improvement,No,45394,1992-07-06,,45394.0
E11167,Carolyn,Burgess,Male,North West,Preston,2021-12-14,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,58371,1991-03-15,,59538.42
E11168,June,Saunders,Male,North West,Liverpool,2022-09-20,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,Yes,53308,1972-08-07,,54374.16
E11169,Adrian,Williams,Female,London,London,2016-06-08,Customer Service,Call Centre Agent,A-Level,Satisfactory,No,28933,1988-01-04,,28933.0
E11170,Amy,Little,Female,North West,Preston,2018-08-07,Sales,Sales Executive,Bachelor's,Excellent,Yes,44356,1993-06-01,2019-02-11,44356.0
E11171,Billy,Brookes,Female,Midlands,Nottingham,2022-06-19,Sales,Business Development Executive,Diploma,Excellent,No,37303,1997-03-17,,37303.0
E11172,Elizabeth,Edwards,Male,Scotland,Aberdeen,2021-09-02,HR,HR Officer,Bachelor's,Good,No,35450,1998-05-22,,36159.0
E11173,Marian,Scott,Male,South East,Reading,2023-09-07,Finance,Accountant,Bachelor's,Excellent,No,36182,1992-08-30,2024-10-27,36905.64
E11174,Damien,Morgan,Female,South East,Brighton,2015-07-08,IT,Software Engineer,Bachelor's,Good,Yes,64434,1970-12-20,,64434.0
E11175,Trevor,Buckley,Male,London,Harrow,2015-02-16,IT,Data Analyst,Bachelor's,Needs Improvement,No,53379,1966-03-31,,54446.58
E11176,Justin,Bull,Female,Scotland,Aberdeen,2023-05-09,Marketing,SEO Specialist,Bachelor's,Satisfactory,No,39399,2001-08-11,,39399.0
E11177,Michael,Joyce,Male,Midlands,Birmingham,2022-05-09,Customer Service,Customer Service Advisor,Diploma,Needs Improvement,No,27511,1991-08-24,,28061.22
E11178,Danielle,Hope,Male,North West,Manchester,2020-10-11,HR,HR Officer,Bachelor's,Good,No,39284,1990-06-12,,40069.68
E11179,Timothy,Saunders,Female,Midlands,Nottingham,2017-05-15,Customer Service,Customer Service Advisor,Diploma,Satisfactory,Yes,27136,1996-08-09,,27136.0
E11180,Glen,Ali,Female,London,London,2023-05-25,Customer Service,Customer Service Advisor,Diploma,Good,No,33676,1979-02-07,,33676.0
E11181,Katie,Hall,Male,North West,Manchester,2016-09-12,Marketing,Marketing Manager,Master's,Good,No,56041,1979-06-21,,60019.911
E11182,Gemma,Hughes,Female,North West,Liverpool,2019-02-06,HR,HR Manager,Master's,Good,No,53022,1992-12-19,2021-07-27,55673.100000000006
E11183,Martyn,Godfrey,Female,Midlands,Birmingham,2023-01-14,Marketing,Content Writer,Bachelor's,Satisfactory,Yes,41709,1987-12-04,,41709.0
E11184,Jacob,Russell,Female,North West,Preston,2016-10-20,Sales,Business Development Executive,Diploma,Good,No,33165,2001-12-14,,33165.0
E11185,Jayne,Walker,Male,South East,Reading,2022-12-07,IT,Software Engineer,Bachelor's,Needs Improvement,No,53432,1995-09-28,,54500.64
E11186,Gail,Singh,Female,Midlands,Leicester,2019-04-03,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,43690,1980-07-25,,43690.0
E11187,Matthew,Morgan,Male,North West,Manchester,2021-01-11,Sales,Business Development Executive,Diploma,Good,No,30586,1976-09-12,,31197.72
E11188,Molly,Lloyd,Female,London,Croydon,2022-09-22,Finance,Auditor,Bachelor's,Satisfactory,No,40413,1991-04-19,,40413.0
E11189,Roy,Nicholson,Female,Midlands,Leicester,2015-11-21,Operations,Logistics Coordinator,Diploma,Satisfactory,Yes,41605,1981-03-04,,41605.0
E11190,Susan,Davies,Male,North West,Liverpool,2020-08-30,Operations,Operations Manager,Master's,Good,No,71786,1979-02-03,,76882.80600000001
E11191,Helen,Hall,Male,North West,Preston,2024-09-04,Sales,Business Development Executive,Diploma,Good,No,44956,1985-05-13,2025-09-30,45855.12
E11192,Lindsey,Butler,Male,Midlands,Birmingham,2024-02-04,HR,HR Officer,Bachelor's,Good,No,39729,1985-05-12,2025-06-30,40523.58
E11193,Adam,Cooper,Female,North West,Manchester,2018-12-15,Sales,Sales Manager,Bachelor's,Good,No,67638,1992-02-20,,67638.0
E11194,June,Hughes,Female,South East,Southampton,2017-08-31,Customer Service,Customer Service Manager,Bachelor's,Good,No,45577,2001-11-24,,45577.0
E11195,Abigail,Young,Male,Midlands,Birmingham,2021-11-16,Customer Service,Customer Service Advisor,Diploma,Excellent,Yes,30896,1968-08-15,2023-08-28,31513.920000000002
E11196,Bethany,Wells,Male,Scotland,Aberdeen,2017-01-24,Customer Service,Customer Service Advisor,Diploma,Needs Improvement,No,27214,1972-12-22,,27758.28
E11197,Brenda,Evans,Female,North West,Manchester,2017-08-13,HR,HR Manager,Master's,Good,No,54563,1979-10-21,,57291.15
E11198,Ellie,Lewis,Female,Scotland,Aberdeen,2016-05-07,Marketing,Content Writer,Bachelor's,Excellent,Yes,41624,1984-09-19,,41624.0
E11199,Nigel,Cross,Male,South East,Southampton,2019-07-14,Sales,Business Development Executive,Diploma,Good,No,30634,1968-09-17,,31246.68
E11200,Zoe,Hall,Female,Midlands,Nottingham,2022-11-28,IT,Software Engineer,Bachelor's,Good,No,67617,1968-03-07,,67617.0
E11201,Max,Law,Female,South East,Southampton,2019-08-14,Finance,Auditor,Bachelor's,Good,Yes,44499,1974-04-02,,44499.0
E11202,Jane,Taylor,Female,South East,Reading,2016-09-30,Sales,Business Development Executive,Diploma,Good,Yes,41345,1966-02-22,,41345.0
E11203,Claire,Fowler,Male,North West,Liverpool,2023-07-13,IT,IT Support Technician,Diploma,Needs Improvement,Yes,30602,2002-07-09,,31214.04
E11204,Lisa,Finch,Male,London,London,2022-05-11,Operations,Logistics Coordinator,Diploma,Good,Yes,44663,1975-12-19,,45556.26
E11205,Rosemary,Edwards,Male,Scotland,Aberdeen,2024-02-22,Operations,Logistics Coordinator,Diploma,Satisfactory,Yes,35108,1984-05-28,,35810.16
E11206,Victor,Turner,Female,Midlands,Nottingham,2021-11-28,Operations,Supply Chain Analyst,Bachelor's,Good,Yes,41609,1973-04-03,,41609.0
E11207,Kevin,Wilson,Male,North West,Manchester,2021-06-05,Customer Service,Customer Service Manager,Bachelor's,Excellent,No,46772,1982-09-08,,47707.44
E11208,Christopher,Powell,Male,South East,Reading,2023-12-27,Sales,Sales Executive,Bachelor's,Good,No,30209,1978-02-01,,30813.18
E11209,Bryan,Atkinson,Male,North West,Manchester,2017-06-17,Finance,Accountant,Bachelor's,Satisfactory,No,37028,1994-10-17,2020-01-23,37768.56
E11210,Adam,Hanson,Female,Midlands,Nottingham,2015-02-28,Marketing,SEO Specialist,Bachelor's,Satisfactory,No,41221,1967-11-23,2019-08-11,41221.0
E11211,Martin,Bruce,Female,South East,Southampton,2016-05-21,Finance,Accountant,Bachelor's,Excellent,Yes,36463,1969-12-09,,36463.0
E11212,Rachel,Cole,Female,London,London,2023-01-08,Marketing,Marketing Manager,Master's,Needs Improvement,Yes,53948,1993-02-25,,56645.4
E11213,Frank,Vaughan,Male,London,Harrow,2015-05-15,Customer Service,Call Centre Agent,A-Level,Excellent,No,26058,1966-07-07,,26579.16
E11214,Tony,Wells,Female,London,Croydon,2022-05-24,IT,Software Engineer,Bachelor's,Good,No,68018,1971-07-30,,68018.0
E11215,Lesley,Reed,Female,London,Harrow,2023-01-09,Customer Service,Call Centre Agent,A-Level,Needs Improvement,Yes,25985,1973-08-10,2023-09-18,25985.0
E11216,Alan,Brown,Female,London,Croydon,2017-04-21,HR,HR Manager,Master's,Good,Yes,56578,1996-04-10,,59406.9
E11217,Roger,Sykes,Male,Scotland,Edinburgh,2023-05-29,HR,HR Officer,Bachelor's,Satisfactory,No,44886,1979-08-14,,45783.72
E11218,Grace,Jennings,Male,Scotland,Edinburgh,2024-03-06,Finance,Finance Manager,Master's,Needs Improvement,Yes,63206,1996-06-29,,67693.626
E11219,Jemma,Byrne,Female,Midlands,Birmingham,2024-11-24,Customer Service,Customer Service Advisor,Diploma,Good,No,26493,1990-02-13,,26493.0
E11220,Lucy,Preston,Male,South East,Reading,2016-02-13,Operations,Supply Chain Analyst,Bachelor's,Good,Yes,49954,1970-09-08,,50953.08
E11221,Lucy,Elliott,Male,North West,Manchester,2020-01-21,HR,HR Manager,Master's,Satisfactory,No,53870,1977-06-29,,57694.770000000004
E11222,Maureen,Kelly,Male,North West,Manchester,2024-08-10,Operations,Logistics Coordinator,Diploma,Satisfactory,No,35906,1999-03-17,,36624.12
